"datetime","mean_vo2_bevanEq2","m_heartrate_bpm","mean_odba","mean_vesba","mean_arcdeg","mean_arcrate","number_flaps","percent_segment_soar","percent_segment_flap","percent_segment_water","number_Landings","species","birdid","mass_kg","sex","percent_segment_flight","percent_flighttime_soar","percent_flighttime_flap"
2019-12-10 23:30:54,33.49,113.82,0.29,1.12,55.05,14.26,62,90,10,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.9,0.1
2019-12-11 00:00:54,29.84,106.57,0.36,1.16,55.57,15.9,11,100,0,0,0,"BBAL","BBAL_21",3.5,"Male",100,1,0
2019-12-11 00:30:54,28.42,104.68,0.34,1.16,56.58,15.1,18,100,0,0,0,"BBAL","BBAL_21",3.5,"Male",100,1,0
2019-12-11 01:00:54,34.47,113.61,0.39,1.21,83,16.13,57,76.67,3.33,20,1,"BBAL","BBAL_21",3.5,"Male",80,0.96,0.04
2019-12-11 01:30:54,42.86,127.92,0.34,1.17,86.13,16,77,70,6.67,23.33,2,"BBAL","BBAL_21",3.5,"Male",76.67,0.91,0.09
2019-12-11 02:00:54,46.42,133.48,0.26,1.01,30.52,22,7,6.67,0,93.33,2,"BBAL","BBAL_21",3.5,"Male",6.67,1,0
2019-12-11 02:30:54,31.92,109.08,0.27,1,NA,NA,22,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-11 03:00:54,28.67,102.03,0.27,1,NA,NA,11,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-11 03:30:54,23.8,92.43,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-11 04:00:54,28.15,102.27,0.27,1,9.75,24.5,17,6.67,0,93.33,1,"BBAL","BBAL_21",3.5,"Male",6.67,1,0
2019-12-11 04:30:54,24.97,94.47,0.26,1,NA,NA,2,3.33,0,96.67,1,"BBAL","BBAL_21",3.5,"Male",3.33,1,0
2019-12-11 05:00:54,22.52,90.3,0.26,1,NA,NA,0,0,0,100,0,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-11 05:30:54,23.88,93.53,0.26,1,NA,NA,0,1.67,0,98.33,1,"BBAL","BBAL_21",3.5,"Male",1.67,1,0
2019-12-11 06:00:54,32.52,107.2,0.31,1.01,NA,NA,393,23.33,13.33,63.33,1,"BBAL","BBAL_21",3.5,"Male",36.66,0.64,0.36
2019-12-11 06:30:54,27.85,100.97,0.25,1.03,61.9,13.5,140,6.67,18.33,75,1,"BBAL","BBAL_21",3.5,"Male",25,0.27,0.73
2019-12-11 07:00:54,41.63,122.12,0.38,1.03,76.02,15.33,503,5,36.67,58.33,2,"BBAL","BBAL_21",3.5,"Male",41.67,0.12,0.88
2019-12-11 07:30:54,50,139.21,0.33,1.07,66.81,14,521,10,63.33,26.67,1,"BBAL","BBAL_21",3.5,"Male",73.33,0.14,0.86
2019-12-11 08:00:54,34.66,115.73,0.28,1.12,57.77,13.69,157,75,25,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.75,0.25
2019-12-11 08:30:54,37.7,116.17,0.28,1.02,NA,NA,343,0,33.33,66.67,1,"BBAL","BBAL_21",3.5,"Male",33.33,0,1
2019-12-11 09:00:54,27.09,97.79,0.25,1.01,NA,NA,192,0,13.33,86.67,2,"BBAL","BBAL_21",3.5,"Male",13.33,0,1
2019-12-11 09:30:54,26.52,97.63,0.25,1.01,31.97,15,168,10,13.33,76.67,2,"BBAL","BBAL_21",3.5,"Male",23.33,0.43,0.57
2019-12-11 10:00:54,31.96,105.9,0.27,1.03,43.03,12,323,5,26.67,68.33,1,"BBAL","BBAL_21",3.5,"Male",31.67,0.16,0.84
2019-12-11 10:30:54,42.54,124.78,0.3,1.04,50.84,14.25,460,13.33,50,36.67,2,"BBAL","BBAL_21",3.5,"Male",63.33,0.21,0.79
2019-12-11 11:00:54,22.52,89.6,0.23,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-11 11:30:54,32.61,107.29,0.31,1,NA,NA,186,0,10,90,3,"BBAL","BBAL_21",3.5,"Male",10,0,1
2019-12-11 12:00:54,33.72,112.6,0.27,1.02,63.17,9,205,3.33,23.33,73.33,1,"BBAL","BBAL_21",3.5,"Male",26.66,0.12,0.88
2019-12-11 12:30:54,37.33,116.8,0.28,1.05,58.56,11.33,400,5,56.67,38.33,1,"BBAL","BBAL_21",3.5,"Male",61.67,0.08,0.92
2019-12-11 13:00:54,29.91,103.76,0.22,1.01,43.9,14.6,115,16.67,15,68.33,1,"BBAL","BBAL_21",3.5,"Male",31.67,0.53,0.47
2019-12-11 13:30:54,37.54,118.43,0.24,1.03,46.4,12.13,378,25,75,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.25,0.75
2019-12-11 14:00:54,35.22,114.85,0.29,1.05,29.83,12.33,443,30,70,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.3,0.7
2019-12-11 14:30:54,42.73,125.43,0.38,1.08,42.48,14.33,671,10,90,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.1,0.9
2019-12-11 15:00:54,40.14,121.93,0.39,1.15,65.43,14.67,550,30,70,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.3,0.7
2019-12-11 15:30:54,36.3,116.85,0.36,1.18,77.86,14.47,353,50,50,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.5,0.5
2019-12-11 16:00:54,33.61,111.13,0.33,1.11,59.36,14.19,379,53.33,46.67,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.53,0.47
2019-12-11 16:30:54,35.26,114.54,0.34,1.12,57.8,14.28,427,48.33,51.67,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.48,0.52
2019-12-11 17:00:54,39.38,121.29,0.33,1.08,51.66,12.75,531,26.67,70,3.33,1,"BBAL","BBAL_21",3.5,"Male",96.67,0.28,0.72
2019-12-11 17:30:54,54.35,140.1,0.41,1.11,44.22,14,1023,3.33,96.67,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.03,0.97
2019-12-11 18:00:54,28.08,99.57,0.23,1.02,24.88,26,112,1.67,10,88.33,1,"BBAL","BBAL_21",3.5,"Male",11.67,0.14,0.86
2019-12-11 18:30:54,35.35,114.87,0.32,1.15,85.46,16,293,35,43.33,21.67,1,"BBAL","BBAL_21",3.5,"Male",78.33,0.45,0.55
2019-12-11 19:00:54,40.04,120.31,0.39,1.13,72.88,16.67,523,30,45,25,1,"BBAL","BBAL_21",3.5,"Male",75,0.4,0.6
2019-12-11 19:30:54,51.49,140.94,0.36,1.21,87.89,15.17,406,40,60,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.4,0.6
2019-12-11 20:00:54,54.55,147.93,0.35,1.22,95.23,15.89,425,31.67,68.33,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.32,0.68
2019-12-11 20:30:54,39.3,124.83,0.33,1.27,94.33,16.43,79,85,15,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.85,0.15
2019-12-11 21:00:54,36.34,118.47,0.33,1.26,89.51,16.31,143,85,15,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.85,0.15
2019-12-11 21:30:54,45.48,130.57,0.39,1.19,93.1,16.62,552,26.67,60,13.33,1,"BBAL","BBAL_21",3.5,"Male",86.67,0.31,0.69
2019-12-11 22:00:54,39.14,123.43,0.29,1,NA,NA,137,0,6.67,93.33,2,"BBAL","BBAL_21",3.5,"Male",6.67,0,1
2019-12-11 22:30:54,41.46,126.68,0.33,1.16,82.01,15.85,292,43.33,25,31.67,1,"BBAL","BBAL_21",3.5,"Male",68.33,0.63,0.37
2019-12-11 23:00:54,36.8,118.78,0.33,1.2,93.31,15.47,181,50,26.67,23.33,1,"BBAL","BBAL_21",3.5,"Male",76.67,0.65,0.35
2019-12-11 23:30:54,47.94,132.96,0.37,1.1,87.12,15.82,332,18.33,31.67,50,1,"BBAL","BBAL_21",3.5,"Male",50,0.37,0.63
2019-12-12 00:00:54,36.89,117.66,0.24,1,NA,NA,4,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 00:30:54,35.19,114.97,0.24,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 01:00:54,35.46,116.97,0.24,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 01:30:54,37.03,119.3,0.25,1,NA,NA,2,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 02:00:54,34.78,116.9,0.25,1,NA,NA,3,38.33,0,61.67,1,"BBAL","BBAL_21",3.5,"Male",38.33,1,0
2019-12-12 02:30:54,27.65,101.8,0.26,1,NA,NA,0,0,0,100,0,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 03:00:54,31.07,108.68,0.25,1,13.94,34.53,0,31.67,0,68.33,1,"BBAL","BBAL_21",3.5,"Male",31.67,1,0
2019-12-12 03:30:54,27.3,101,0.26,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 04:00:54,29.89,106.47,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 04:30:54,23.9,92.8,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 05:00:54,22.25,89.33,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 05:30:54,31.4,108.63,0.25,1,25.04,11,0,3.33,0,96.67,2,"BBAL","BBAL_21",3.5,"Male",3.33,1,0
2019-12-12 06:00:54,29.91,106.31,0.26,1,NA,NA,2,25,0,75,1,"BBAL","BBAL_21",3.5,"Male",25,1,0
2019-12-12 06:30:54,28.42,102.33,0.25,1,NA,NA,0,30,0,70,1,"BBAL","BBAL_21",3.5,"Male",30,1,0
2019-12-12 07:00:54,29.95,105.55,0.25,1,22.09,18,109,3.33,3.33,93.33,3,"BBAL","BBAL_21",3.5,"Male",6.66,0.5,0.5
2019-12-12 07:30:54,40.11,120.96,0.34,1,NA,NA,298,0,8.33,91.67,1,"BBAL","BBAL_21",3.5,"Male",8.33,0,1
2019-12-12 08:00:54,35.9,116.96,0.32,1.03,NA,NA,571,0,30,70,1,"BBAL","BBAL_21",3.5,"Male",30,0,1
2019-12-12 08:30:54,30.85,106.75,0.26,1.01,NA,NA,322,0,16.67,83.33,1,"BBAL","BBAL_21",3.5,"Male",16.67,0,1
2019-12-12 09:00:54,24.9,94.8,0.21,1,13.99,22.67,3,5,0,95,2,"BBAL","BBAL_21",3.5,"Male",5,1,0
2019-12-12 09:30:54,30.37,102.64,0.29,1.03,46.89,16,430,1.67,33.33,65,1,"BBAL","BBAL_21",3.5,"Male",35,0.05,0.95
2019-12-12 10:00:54,38.09,115.84,0.34,1.05,56.58,10,752,1.67,61.67,36.67,1,"BBAL","BBAL_21",3.5,"Male",63.34,0.03,0.97
2019-12-12 10:30:54,48.83,132.12,0.46,1.19,62.37,14,1009,5,95,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.05,0.95
2019-12-12 11:00:54,34.54,109.9,0.51,1.11,24.76,30,1454,1.67,83.33,15,1,"BBAL","BBAL_21",3.5,"Male",85,0.02,0.98
2019-12-12 11:30:54,20.96,86.8,0.22,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 12:00:54,25.82,96.6,0.35,1.07,NA,NA,604,0,36.67,63.33,1,"BBAL","BBAL_21",3.5,"Male",36.67,0,1
2019-12-12 12:30:54,32.39,105.84,0.4,1.06,NA,NA,921,0,48.33,51.67,1,"BBAL","BBAL_21",3.5,"Male",48.33,0,1
2019-12-12 13:00:54,23.64,91.66,0.23,1.01,NA,NA,76,0,3.33,96.67,2,"BBAL","BBAL_21",3.5,"Male",3.33,0,1
2019-12-12 13:30:54,30.92,105.04,0.33,1.1,95.9,17.2,476,8.33,36.67,55,1,"BBAL","BBAL_21",3.5,"Male",45,0.19,0.81
2019-12-12 14:00:54,32.3,105.81,0.31,1.1,82.31,15.33,348,5,36.67,58.33,1,"BBAL","BBAL_21",3.5,"Male",41.67,0.12,0.88
2019-12-12 14:30:54,21.09,87.73,0.21,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 15:00:54,24.62,94.9,0.26,1.01,13.91,21,268,6.67,11.67,81.67,2,"BBAL","BBAL_21",3.5,"Male",18.34,0.36,0.64
2019-12-12 15:30:54,24.52,93.61,0.26,1.02,NA,NA,225,0,11.67,88.33,2,"BBAL","BBAL_21",3.5,"Male",11.67,0,1
2019-12-12 16:00:54,20.5,86.8,0.21,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 16:30:54,24.19,93.78,0.27,1.02,NA,NA,256,0,13.33,86.67,1,"BBAL","BBAL_21",3.5,"Male",13.33,0,1
2019-12-12 17:00:54,45.76,124.34,0.54,1.11,NA,NA,1713,0,100,0,0,"BBAL","BBAL_21",3.5,"Male",100,0,1
2019-12-12 17:30:54,23.31,91.28,0.24,1.02,NA,NA,109,0,6.67,93.33,1,"BBAL","BBAL_21",3.5,"Male",6.67,0,1
2019-12-12 18:00:54,22.31,90.07,0.22,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 18:30:54,26.55,97.43,0.24,1,NA,NA,6,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 19:00:54,21.86,88.7,0.24,1.01,NA,NA,152,0,8.33,91.67,2,"BBAL","BBAL_21",3.5,"Male",8.33,0,1
2019-12-12 19:30:54,23.2,91.03,0.24,1.01,NA,NA,69,0,5,95,1,"BBAL","BBAL_21",3.5,"Male",5,0,1
2019-12-12 20:00:54,27.48,97.9,0.22,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-12 20:30:54,34.85,108.93,0.38,1.07,NA,NA,816,0,50,50,2,"BBAL","BBAL_21",3.5,"Male",50,0,1
2019-12-12 21:00:54,27.37,97.87,0.27,1.03,82.81,22,232,1.67,16.67,81.67,1,"BBAL","BBAL_21",3.5,"Male",18.34,0.09,0.91
2019-12-12 21:30:54,30.74,107.35,0.28,1.01,NA,NA,208,0,5,95,2,"BBAL","BBAL_21",3.5,"Male",5,0,1
2019-12-12 22:00:54,36.31,116.93,0.27,1.01,NA,NA,218,0,1.67,98.33,2,"BBAL","BBAL_21",3.5,"Male",1.67,0,1
2019-12-12 22:30:54,42.37,127.42,0.33,1.02,NA,NA,467,0,16.67,83.33,4,"BBAL","BBAL_21",3.5,"Male",16.67,0,1
2019-12-12 23:00:54,39.58,124.14,0.29,1.01,9.25,22,296,1.67,16.67,81.67,4,"BBAL","BBAL_21",3.5,"Male",18.34,0.09,0.91
2019-12-12 23:30:54,49.58,135.6,0.39,1.22,83.57,16.31,465,21.67,61.67,16.67,2,"BBAL","BBAL_21",3.5,"Male",83.34,0.26,0.74
2019-12-13 00:00:54,28.05,100.45,0.24,1.01,NA,NA,142,0,8.33,91.67,2,"BBAL","BBAL_21",3.5,"Male",8.33,0,1
2019-12-13 00:30:54,26.1,97.79,0.26,1.01,NA,NA,148,0,6.67,93.33,2,"BBAL","BBAL_21",3.5,"Male",6.67,0,1
2019-12-13 01:00:54,21.84,90.5,0.24,1,NA,NA,4,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 01:30:54,24.44,93.53,0.26,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 02:00:54,25.71,96.17,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 02:30:54,26.85,97.73,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 03:00:54,26.63,96.5,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 03:30:54,23.23,92.87,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 04:00:54,23.56,93.63,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 04:30:54,22.47,92.33,0.27,1,NA,NA,2,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 05:00:54,24.08,94.9,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 05:30:54,35.88,114.49,0.33,1.01,45.16,12.67,201,5,18.33,76.67,1,"BBAL","BBAL_21",3.5,"Male",23.33,0.21,0.79
2019-12-13 06:00:54,43.29,126.88,0.37,1.11,63.85,14.73,690,18.33,81.67,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.18,0.82
2019-12-13 06:30:54,31.51,109.11,0.35,1.22,75.66,15.25,193,66.67,33.33,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.67,0.33
2019-12-13 07:00:54,32.63,110.97,0.37,1.25,82.08,15.8,251,66.67,33.33,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.67,0.33
2019-12-13 07:30:54,28.6,104.64,0.38,1.35,91.28,16.44,42,98.33,1.67,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.98,0.02
2019-12-13 08:00:54,33.5,112.41,0.44,1.33,92.04,17.88,273,81.67,13.33,5,1,"BBAL","BBAL_21",3.5,"Male",95,0.86,0.14
2019-12-13 08:30:54,36.11,124,0.38,1.34,100.11,16.36,290,65,35,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.65,0.35
2019-12-13 09:00:54,34.49,110.67,0.34,1.04,81.98,15,119,10,5,85,1,"BBAL","BBAL_21",3.5,"Male",15,0.67,0.33
2019-12-13 09:30:54,NA,NA,0.35,1.12,73.17,15.33,472,15,51.67,33.33,1,"BBAL","BBAL_21",3.5,"Male",66.67,0.22,0.78
2019-12-13 10:00:54,36.27,116.25,0.28,1.06,49.32,12.67,412,30,48.33,21.67,1,"BBAL","BBAL_21",3.5,"Male",78.33,0.38,0.62
2019-12-13 10:30:54,34.96,111.25,0.25,1.04,47.19,11.33,251,35,31.67,33.33,1,"BBAL","BBAL_21",3.5,"Male",66.67,0.52,0.48
2019-12-13 11:00:54,49.09,128.4,0.22,1.01,NA,NA,14,0,3.33,96.67,1,"BBAL","BBAL_21",3.5,"Male",3.33,0,1
2019-12-13 11:30:54,41.73,117.33,0.24,1,NA,NA,10,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 12:00:54,NA,NA,0.33,1.24,85.05,16.49,185,68.33,21.67,10,1,"BBAL","BBAL_21",3.5,"Male",90,0.76,0.24
2019-12-13 12:30:54,39.88,117.75,0.35,1.18,73.74,14.57,416,35,65,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.35,0.65
2019-12-13 13:00:54,67.54,172,0.26,1.05,75.32,12.67,133,5,20,75,1,"BBAL","BBAL_21",3.5,"Male",25,0.2,0.8
2019-12-13 13:30:54,65.95,167.25,0.22,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 14:00:54,65.74,168,0.3,1.08,85.1,11.5,303,6.67,36.67,56.67,1,"BBAL","BBAL_21",3.5,"Male",43.34,0.15,0.85
2019-12-13 14:30:54,41.74,121,0.4,1.17,66.35,17,701,16.67,81.67,1.67,1,"BBAL","BBAL_21",3.5,"Male",98.34,0.17,0.83
2019-12-13 15:00:54,48.51,143,0.23,1.01,NA,NA,2,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 15:30:54,46.74,139.17,0.23,1.01,NA,NA,5,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 16:00:54,41.53,131.47,0.23,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-13 16:30:54,42.23,131.59,0.28,1.04,73.87,15,253,3.33,20,76.67,1,"BBAL","BBAL_21",3.5,"Male",23.33,0.14,0.86
2019-12-13 17:00:54,49.35,134.87,0.35,1.26,77.82,15.17,163,76.67,23.33,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.77,0.23
2019-12-13 17:30:54,39.83,124.88,0.35,1.32,82.5,15.41,27,96.67,3.33,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.97,0.03
2019-12-13 18:00:54,35.7,116.97,0.39,1.19,90.4,14.91,110,58.33,5,36.67,2,"BBAL","BBAL_21",3.5,"Male",63.33,0.92,0.08
2019-12-13 18:30:54,50.52,126.89,0.33,1.3,92.48,14.67,9,100,0,0,0,"BBAL","BBAL_21",3.5,"Male",100,1,0
2019-12-13 19:00:54,42.26,122.4,0.33,1.3,85.71,14.88,6,98.33,1.67,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.98,0.02
2019-12-13 19:30:54,53.46,129.25,0.32,1.27,85.38,14.8,13,100,0,0,0,"BBAL","BBAL_21",3.5,"Male",100,1,0
2019-12-13 20:00:54,55.83,132.11,0.34,1.26,96.73,15.3,15,100,0,0,0,"BBAL","BBAL_21",3.5,"Male",100,1,0
2019-12-13 20:30:54,55.73,131.71,0.3,1.23,79.92,16.04,32,93.33,6.67,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.93,0.07
2019-12-13 21:00:54,56.71,142.85,0.27,1.12,69.67,14.21,46,63.33,6.67,30,1,"BBAL","BBAL_21",3.5,"Male",70,0.9,0.1
2019-12-13 21:30:54,50.44,137.08,0.29,1.19,63.86,13.82,64,91.67,8.33,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.92,0.08
2019-12-13 22:00:54,43.86,131.83,0.33,1.17,72.67,13.75,299,80,11.67,8.33,1,"BBAL","BBAL_21",3.5,"Male",91.67,0.87,0.13
2019-12-13 22:30:54,42.87,129.6,0.31,1.19,77.57,15.18,30,93.33,6.67,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.93,0.07
2019-12-13 23:00:54,34.88,117.33,0.34,1.21,81.86,15.6,4,100,0,0,0,"BBAL","BBAL_21",3.5,"Male",100,1,0
2019-12-13 23:30:54,34.51,115.59,0.33,1.19,78.06,14.59,2,85,0,15,1,"BBAL","BBAL_21",3.5,"Male",85,1,0
2019-12-14 00:00:54,31.58,110.47,0.24,1.01,NA,NA,16,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-14 00:30:54,31.74,109.9,0.27,1.01,NA,NA,5,0,0,100,0,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-14 01:00:54,23.74,93.1,0.26,1,NA,NA,6,0,0,100,0,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-14 01:30:54,20.88,86.6,0.26,1,NA,NA,0,0,0,100,0,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-14 02:00:54,20.46,85.97,0.27,1,NA,NA,4,25,0,75,1,"BBAL","BBAL_21",3.5,"Male",25,1,0
2019-12-14 02:30:54,22.76,91.28,0.25,1.01,NA,NA,2,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-14 03:00:54,22.3,89,0.27,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-14 03:30:54,22.45,90.24,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-14 04:00:54,20.9,88.47,0.27,1,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-14 04:30:54,21.73,89.9,0.27,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-14 05:00:54,25.36,95.03,0.27,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_21",3.5,"Male",0,0,0
2019-12-14 05:30:54,31.13,108.68,0.34,1.11,83.68,15.31,38,48.33,1.67,50,1,"BBAL","BBAL_21",3.5,"Male",50,0.97,0.03
2019-12-14 06:00:54,31.39,110.55,0.37,1.27,75.01,16.49,47,95,5,0,0,"BBAL","BBAL_21",3.5,"Male",100,0.95,0.05
